dataset,task_group,example_id,run_dir,synthetic_from_real,is_real_grouped,ambiguity_level,ambiguity_regime,posterior_strategy_requested,is_calibrated,method,baseline_method,method_family,is_conformal,sequence_length,symbol_topk_accuracy,grouped_topk_success,grouped_exact_success,grouped_token_accuracy,downstream_kind,downstream_exact_success,downstream_partial_success,symbol_topk_delta,grouped_topk_delta,grouped_exact_delta,grouped_token_delta,downstream_exact_delta,downstream_partial_delta,symbol_rescue,grouped_topk_rescue,grouped_exact_rescue,downstream_exact_rescue,downstream_partial_rescue,prediction_set_coverage,prediction_set_avg_size,prediction_set_singleton_rate,prediction_set_rescue_rate,mean_confusion_entropy,mean_confusion_set_size,real_downstream_bank_coverage,dataset_support_upper_bound,full_support_indicator
kuzushiji49,synthetic_markov,test_seq_0026,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,1.0,1.0,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,2.0,0.5833333333333334,0.0,0.3296499822187579,2.0,,,
kuzushiji49,synthetic_markov,test_seq_0026,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,1.0,1.0,1.0,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,1.3333333333333333,0.75,0.0,0.17215889920429203,1.3333333333333333,,,
kuzushiji49,synthetic_markov,test_seq_0027,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.6666666666666666,none,,,0.25,0.0,0.0,-0.08333333333333337,,,1.0,0.0,0.0,,,1.0,2.8333333333333335,0.08333333333333333,0.25,0.6134425594042677,2.8333333333333335,,,
kuzushiji49,synthetic_markov,test_seq_0027,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.75,none,,,-0.08333333333333337,0.0,0.0,0.08333333333333337,,,0.0,0.0,0.0,,,0.9166666666666666,1.5,0.5,0.16666666666666666,0.29677417523927674,1.5,,,
kuzushiji49,synthetic_markov,test_seq_0028,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.75,none,,,0.16666666666666663,0.0,0.0,-0.08333333333333337,,,1.0,0.0,0.0,,,1.0,2.5833333333333335,0.16666666666666666,0.16666666666666666,0.46833917363932026,2.5833333333333335,,,
kuzushiji49,synthetic_markov,test_seq_0028,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.75,none,,,-0.08333333333333337,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.9166666666666666,1.1666666666666667,0.8333333333333334,0.08333333333333333,0.1084621155478731,1.1666666666666667,,,
kuzushiji49,synthetic_markov,test_seq_0029,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,1.0,1.0,none,,,0.08333333333333337,1.0,1.0,0.08333333333333337,,,1.0,1.0,1.0,,,1.0,2.25,0.25,0.08333333333333333,0.4466530749025022,2.25,,,
kuzushiji49,synthetic_markov,test_seq_0029,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,1.0,1.0,1.0,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,1.5,0.5,0.08333333333333333,0.26831453238827474,1.5,,,
kuzushiji49,synthetic_markov,test_seq_0030,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.4166666666666667,none,,,0.33333333333333337,0.0,0.0,-0.24999999999999994,,,1.0,0.0,0.0,,,0.9166666666666666,2.8333333333333335,0.08333333333333333,0.25,0.6536944042837878,2.8333333333333335,,,
kuzushiji49,synthetic_markov,test_seq_0030,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.75,0.0,0.0,0.5833333333333334,none,,,-0.25,0.0,0.0,0.16666666666666669,,,0.0,0.0,0.0,,,0.75,1.4166666666666667,0.5833333333333334,0.08333333333333333,0.25857246686307617,1.4166666666666667,,,
kuzushiji49,synthetic_markov,test_seq_0031,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.75,none,,,0.25,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.9166666666666666,2.75,0.16666666666666666,0.16666666666666666,0.5528391202776632,2.75,,,
kuzushiji49,synthetic_markov,test_seq_0031,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.75,none,,,-0.16666666666666663,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.8333333333333334,1.3333333333333333,0.75,0.08333333333333333,0.16606347185719142,1.3333333333333333,,,
kuzushiji49,synthetic_markov,test_seq_0032,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.9166666666666666,0.0,0.0,0.9166666666666666,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.9166666666666666,2.25,0.25,0.0,0.41737271064606657,2.25,,,
kuzushiji49,synthetic_markov,test_seq_0032,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.9166666666666666,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.9166666666666666,1.3333333333333333,0.75,0.0,0.19456314255290422,1.3333333333333333,,,
kuzushiji49,synthetic_markov,test_seq_0033,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.9166666666666666,0.0,0.0,0.5833333333333334,none,,,0.08333333333333326,0.0,0.0,-0.25,,,1.0,0.0,0.0,,,0.9166666666666666,3.25,0.16666666666666666,0.08333333333333333,0.766232364727622,3.25,,,
kuzushiji49,synthetic_markov,test_seq_0033,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.75,none,,,0.0,0.0,0.0,0.16666666666666663,,,0.0,0.0,0.0,,,0.9166666666666666,1.75,0.3333333333333333,0.08333333333333333,0.4399349052634869,1.75,,,
kuzushiji49,synthetic_markov,test_seq_0034,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.75,none,,,0.16666666666666663,0.0,0.0,-0.08333333333333337,,,1.0,0.0,0.0,,,1.0,3.3333333333333335,0.08333333333333333,0.16666666666666666,0.8285927194131023,3.3333333333333335,,,
kuzushiji49,synthetic_markov,test_seq_0034,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.6666666666666666,none,,,-0.08333333333333337,0.0,0.0,-0.08333333333333337,,,0.0,0.0,0.0,,,0.9166666666666666,2.0833333333333335,0.25,0.08333333333333333,0.5636247351962363,2.0833333333333335,,,
kuzushiji49,synthetic_markov,test_seq_0035,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.9166666666666666,0.0,0.0,0.6666666666666666,none,,,0.08333333333333326,0.0,0.0,-0.16666666666666674,,,1.0,0.0,0.0,,,0.9166666666666666,2.6666666666666665,0.16666666666666666,0.08333333333333333,0.49008846025501906,2.6666666666666665,,,
kuzushiji49,synthetic_markov,test_seq_0035,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.8333333333333334,none,,,-0.08333333333333326,0.0,0.0,0.16666666666666674,,,0.0,0.0,0.0,,,0.8333333333333334,1.1666666666666667,0.8333333333333334,0.0,0.1114941651503923,1.1666666666666667,,,
kuzushiji49,synthetic_markov,test_seq_0036,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.75,none,,,0.33333333333333337,0.0,0.0,0.08333333333333337,,,1.0,0.0,0.0,,,0.8333333333333334,2.25,0.3333333333333333,0.16666666666666666,0.43924505262738306,2.25,,,
kuzushiji49,synthetic_markov,test_seq_0036,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.75,0.0,0.0,0.6666666666666666,none,,,-0.25,0.0,0.0,-0.08333333333333337,,,0.0,0.0,0.0,,,0.75,1.5,0.5,0.08333333333333333,0.285833819571436,1.5,,,
kuzushiji49,synthetic_markov,test_seq_0037,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.6666666666666666,none,,,0.08333333333333337,0.0,0.0,-0.25,,,1.0,0.0,0.0,,,0.9166666666666666,2.75,0.16666666666666666,0.0,0.621318835727319,2.75,,,
kuzushiji49,synthetic_markov,test_seq_0037,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.75,none,,,-0.08333333333333337,0.0,0.0,0.08333333333333337,,,0.0,0.0,0.0,,,0.9166666666666666,1.4166666666666667,0.5833333333333334,0.0,0.27192702169319155,1.4166666666666667,,,
kuzushiji49,synthetic_markov,test_seq_0038,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5,none,,,0.41666666666666663,0.0,0.0,-0.08333333333333337,,,1.0,0.0,0.0,,,0.9166666666666666,3.1666666666666665,0.0,0.3333333333333333,0.7852990493429112,3.1666666666666665,,,
kuzushiji49,synthetic_markov,test_seq_0038,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.5833333333333334,none,,,-0.08333333333333337,0.0,0.0,0.08333333333333337,,,0.0,0.0,0.0,,,0.9166666666666666,1.9166666666666667,0.3333333333333333,0.3333333333333333,0.49996353765014057,1.9166666666666667,,,
kuzushiji49,synthetic_markov,test_seq_0039,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,1.0,1.0,none,,,0.08333333333333337,1.0,1.0,0.08333333333333337,,,1.0,1.0,1.0,,,1.0,2.1666666666666665,0.3333333333333333,0.08333333333333333,0.4217733596133113,2.1666666666666665,,,
kuzushiji49,synthetic_markov,test_seq_0039,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.9166666666666666,none,,,-0.08333333333333337,-1.0,-1.0,-0.08333333333333337,,,0.0,0.0,0.0,,,0.9166666666666666,1.4166666666666667,0.6666666666666666,0.0,0.2419438050071517,1.4166666666666667,,,
kuzushiji49,synthetic_markov,test_seq_0040,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,0.0,0.9166666666666666,none,,,0.08333333333333337,1.0,0.0,0.0,,,1.0,1.0,0.0,,,1.0,2.75,0.16666666666666666,0.08333333333333333,0.5615096113242072,2.75,,,
kuzushiji49,synthetic_markov,test_seq_0040,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,1.0,0.0,0.9166666666666666,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,1.75,0.5833333333333334,0.08333333333333333,0.3893072408905587,1.75,,,
kuzushiji49,synthetic_markov,test_seq_0041,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.8333333333333334,none,,,0.25,0.0,0.0,0.08333333333333337,,,1.0,0.0,0.0,,,1.0,2.75,0.3333333333333333,0.25,0.5679350112402536,2.75,,,
kuzushiji49,synthetic_markov,test_seq_0041,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.75,none,,,-0.16666666666666663,0.0,0.0,-0.08333333333333337,,,0.0,0.0,0.0,,,0.8333333333333334,1.4166666666666667,0.5833333333333334,0.08333333333333333,0.2532673811202854,1.4166666666666667,,,
kuzushiji49,synthetic_markov,test_seq_0042,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.8333333333333334,none,,,0.0,-1.0,-1.0,-0.16666666666666663,,,0.0,0.0,0.0,,,1.0,2.9166666666666665,0.16666666666666666,0.0,0.5665840637616957,2.9166666666666665,,,
kuzushiji49,synthetic_markov,test_seq_0042,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,1.0,0.0,0.9166666666666666,none,,,0.0,1.0,0.0,0.08333333333333326,,,0.0,1.0,0.0,,,1.0,1.4166666666666667,0.75,0.0,0.22627788490624456,1.4166666666666667,,,
kuzushiji49,synthetic_markov,test_seq_0043,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.75,none,,,0.33333333333333337,0.0,0.0,0.08333333333333337,,,1.0,0.0,0.0,,,1.0,2.4166666666666665,0.3333333333333333,0.3333333333333333,0.545703213765676,2.4166666666666665,,,
kuzushiji49,synthetic_markov,test_seq_0043,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.6666666666666666,none,,,-0.16666666666666663,0.0,0.0,-0.08333333333333337,,,0.0,0.0,0.0,,,0.8333333333333334,1.5833333333333333,0.5,0.16666666666666666,0.34206150511621797,1.5833333333333333,,,
kuzushiji49,synthetic_markov,test_seq_0044,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5833333333333334,none,,,0.08333333333333337,0.0,0.0,-0.33333333333333326,,,1.0,0.0,0.0,,,1.0,2.4166666666666665,0.16666666666666666,0.08333333333333333,0.46927740586579453,2.4166666666666665,,,
kuzushiji49,synthetic_markov,test_seq_0044,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.6666666666666666,none,,,-0.08333333333333337,0.0,0.0,0.08333333333333326,,,0.0,0.0,0.0,,,0.9166666666666666,1.3333333333333333,0.6666666666666666,0.0,0.20632269425853147,1.3333333333333333,,,
kuzushiji49,synthetic_markov,test_seq_0045,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,0.0,0.8333333333333334,none,,,0.25,1.0,0.0,0.08333333333333337,,,1.0,1.0,0.0,,,1.0,3.1666666666666665,0.25,0.25,0.7414976311674009,3.1666666666666665,,,
kuzushiji49,synthetic_markov,test_seq_0045,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,1.0,0.0,0.9166666666666666,none,,,0.0,0.0,0.0,0.08333333333333326,,,0.0,0.0,0.0,,,1.0,1.8333333333333333,0.4166666666666667,0.25,0.465447924341124,1.8333333333333333,,,
kuzushiji49,synthetic_markov,test_seq_0046,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5833333333333334,none,,,0.33333333333333337,0.0,0.0,-0.08333333333333326,,,1.0,0.0,0.0,,,1.0,4.0,0.08333333333333333,0.3333333333333333,1.0172216828453327,4.0,,,
kuzushiji49,synthetic_markov,test_seq_0046,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,0.0,0.0,0.6666666666666666,none,,,0.0,0.0,0.0,0.08333333333333326,,,0.0,0.0,0.0,,,1.0,2.25,0.25,0.3333333333333333,0.6659343657009433,2.25,,,
kuzushiji49,synthetic_markov,test_seq_0047,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5833333333333334,none,,,0.5,0.0,0.0,0.08333333333333337,,,1.0,0.0,0.0,,,1.0,3.0833333333333335,0.16666666666666666,0.5,0.6587257067648312,3.0833333333333335,,,
kuzushiji49,synthetic_markov,test_seq_0047,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.75,0.0,0.0,0.75,none,,,-0.25,0.0,0.0,0.16666666666666663,,,0.0,0.0,0.0,,,0.75,1.5833333333333333,0.4166666666666667,0.25,0.3315110751968804,1.5833333333333333,,,
kuzushiji49,synthetic_markov,test_seq_0000,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.3,medium,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5,none,,,0.16666666666666663,0.0,0.0,-0.33333333333333337,,,1.0,0.0,0.0,,,1.0,2.8333333333333335,0.16666666666666666,0.16666666666666666,0.5519290542204119,2.8333333333333335,,,
kuzushiji49,synthetic_markov,test_seq_0000,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.3,medium,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.8333333333333334,none,,,-0.08333333333333337,0.0,0.0,0.33333333333333337,,,0.0,0.0,0.0,,,0.9166666666666666,1.5833333333333333,0.5833333333333334,0.08333333333333333,0.3067307114132294,1.5833333333333333,,,
kuzushiji49,synthetic_markov,test_seq_0001,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.3,medium,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,1.0,1.0,none,,,0.08333333333333337,1.0,1.0,0.08333333333333337,,,1.0,1.0,1.0,,,1.0,2.4166666666666665,0.5,0.08333333333333333,0.5086746353499433,2.4166666666666665,,,
kuzushiji49,synthetic_markov,test_seq_0001,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.3,medium,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.9166666666666666,none,,,-0.08333333333333337,-1.0,-1.0,-0.08333333333333337,,,0.0,0.0,0.0,,,0.9166666666666666,1.8333333333333333,0.5,0.0,0.4143465794259888,1.8333333333333333,,,
kuzushiji49,synthetic_markov,test_seq_0002,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.3,medium,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.75,none,,,0.25,0.0,0.0,0.0,,,1.0,0.0,0.0,,,1.0,2.8333333333333335,0.08333333333333333,0.25,0.5330774686724075,2.8333333333333335,,,
kuzushiji49,synthetic_markov,test_seq_0002,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.3,medium,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.6666666666666666,none,,,-0.16666666666666663,0.0,0.0,-0.08333333333333337,,,0.0,0.0,0.0,,,0.8333333333333334,1.5,0.5,0.08333333333333333,0.26539000111469696,1.5,,,
kuzushiji49,synthetic_markov,test_seq_0003,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.3,medium,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.8333333333333334,none,,,0.08333333333333337,0.0,0.0,-0.08333333333333326,,,1.0,0.0,0.0,,,0.9166666666666666,2.25,0.4166666666666667,0.0,0.38199151273380666,2.25,,,
kuzushiji49,synthetic_markov,test_seq_0003,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.3,medium,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.9166666666666666,none,,,-0.08333333333333337,0.0,0.0,0.08333333333333326,,,0.0,0.0,0.0,,,0.9166666666666666,1.4166666666666667,0.6666666666666666,0.0,0.20069074357160102,1.4166666666666667,,,
kuzushiji49,synthetic_markov,test_seq_0004,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.3,medium,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.9166666666666666,0.0,0.0,0.5833333333333334,none,,,0.49999999999999994,0.0,0.0,0.16666666666666669,,,1.0,0.0,0.0,,,0.8333333333333334,2.8333333333333335,0.08333333333333333,0.4166666666666667,0.5417615033041754,2.8333333333333335,,,
kuzushiji49,synthetic_markov,test_seq_0004,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.3,medium,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.6666666666666666,0.0,0.0,0.5,none,,,-0.25,0.0,0.0,-0.08333333333333337,,,0.0,0.0,0.0,,,0.6666666666666666,1.5,0.5,0.25,0.27699240124706564,1.5,,,
kuzushiji49,synthetic_markov,test_seq_0005,outputs/runs/20260408T214620Z_sequence_kuzushiji_markov_cross_dataset_sequence_branch_calibrated_classifier,1.0,0.0,0.3,medium,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.8333333333333334,none,,,0.16666666666666663,0.0,0.0,0.0,,,1.0,0.0,0.0,,,1.0,3.5,0.16666666666666666,0.16666666666666666,0.8025943148394742,3.5,,,
