dataset_label,posterior_strategy,controller_policy,controller_label,operating_profile,review_budget_k,ambiguity_level,coefficient,feature,odds_ratio,positive_rate,target_name,training_accuracy
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,-0.8643106422744626,mean_confusion_set_size,0.42134190783577896,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.0,sequence_length,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.0,length_support_count,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.0,limited_support,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.0,is_calibrated,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.9925233771472918,conformal_available,2.698034047252768,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.45,1.4234018867296871,intercept,4.151218421647986,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.45,-0.02027946220835662,mean_confusion_entropy,0.9799247830936492,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.45,-0.8643106422744626,mean_confusion_set_size,0.42134190783577896,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.45,0.0,sequence_length,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.45,0.0,length_support_count,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.45,0.0,limited_support,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.45,0.0,is_calibrated,1.0,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.45,0.9925233771472918,conformal_available,2.698034047252768,0.9,prefer_conformal,0.9
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.45,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.4445407137988643,intercept,1.5597736487813958,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,-1.351945151588558,mean_confusion_entropy,0.2587364891558747,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,-1.1818521598015668,mean_confusion_set_size,0.30671013600760055,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,sequence_length,1.0,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,length_support_count,1.0,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,review_budget,1.0,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,-0.5816663259890855,fragile_signal_count,0.5589661702531166,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,-0.8529398696616863,rescue_conformal_probability,0.42616023298672473,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,rescue_wide_probability,1.0,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,-0.8529398696616863,shortlist_conformal_probability,0.42616023298672473,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,shortlist_wide_probability,1.0,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,limited_support,1.0,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,is_calibrated,1.0,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.3205307921217477,conformal_available,1.3778589269344137,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,budget_tight,1.0,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,rescue_budget_tight,1.0,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,shortlist_budget_tight,1.0,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,rescue_defer_candidate,1.0,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,shortlist_defer_candidate,1.0,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.3205307921217477,rescue_preserve_candidate,1.3778589269344137,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,cluster_distance,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.3205307921217476,shortlist_prune_candidate,1.3778589269344135,0.7,prefer_shortlist_profile,0.7
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.0,0.0,constant,1.0,0.0,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.0,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.0,-0.6391871201213402,intercept,0.5277212237024188,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.0,-5.010760698839622,mean_confusion_entropy,0.0066658306874631985,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.0,4.90493755078766,mean_confusion_set_size,134.95448194255133,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.0,0.0,sequence_length,1.0,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.0,0.0,length_support_count,1.0,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.0,0.0,limited_support,1.0,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.0,-0.4575035753603699,is_calibrated,0.6328615663148724,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.0,-0.4575035753603699,conformal_available,0.6328615663148724,0.2,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.0,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.0,0.0,constant,1.0,0.0,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.15,-0.9438578047164152,intercept,0.3891237725086604,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.15,-2.6464169232663592,mean_confusion_entropy,0.07090481584594817,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.15,6.841931423495056,mean_confusion_set_size,936.2957731302047,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.15,0.0,sequence_length,1.0,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.15,0.0,length_support_count,1.0,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.15,0.0,limited_support,1.0,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.15,-0.6966874938163451,is_calibrated,0.4982329731317555,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.15,-0.6966874938163451,conformal_available,0.4982329731317555,0.3,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.15,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.15,-0.028581222426000148,intercept,0.9718233570897439,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.15,-4.452091865421767,mean_confusion_entropy,0.0116541625142925,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.15,7.541965113762992,mean_confusion_set_size,1885.5316711312566,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.15,0.0,sequence_length,1.0,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.15,0.0,length_support_count,1.0,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.15,0.0,limited_support,1.0,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.15,-0.0024388725744444975,is_calibrated,0.99756409905897,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.15,-0.0024388725744444975,conformal_available,0.99756409905897,0.4,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.15,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,-2.4597349412465386,intercept,0.0854575992503569,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,-0.8350264442065687,mean_confusion_entropy,0.43386300811828105,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.03845100058557945,mean_confusion_set_size,1.0391998069284287,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.0,sequence_length,1.0,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.0,length_support_count,1.0,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.0,review_budget,1.0,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.0,fragile_signal_count,1.0,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,-3.6958290206533944,rescue_conformal_probability,0.024826863146380298,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.0,rescue_wide_probability,1.0,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,3.615063968224903,shortlist_conformal_probability,37.15372250731019,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.0,shortlist_wide_probability,1.0,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.0,limited_support,1.0,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,-1.8286187340914632,is_calibrated,0.16063529466425117,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,-1.8286187340914632,conformal_available,0.16063529466425117,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.0,budget_tight,1.0,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.0,rescue_budget_tight,1.0,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.0,shortlist_budget_tight,1.0,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.0,rescue_defer_candidate,1.0,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,0.0,shortlist_defer_candidate,1.0,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,1.294851613000449,rescue_preserve_candidate,3.6504542539964038,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.15,2.529213198647116,shortlist_prune_candidate,12.543632905701545,0.1,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.3,-0.6937361874518228,intercept,0.4997055832693148,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.3,-3.914610279722421,mean_confusion_entropy,0.01994832139630395,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.3,6.113363481099541,mean_confusion_set_size,451.85597112495316,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.3,0.0,sequence_length,1.0,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.3,0.0,length_support_count,1.0,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.3,0.0,limited_support,1.0,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.3,-0.510089750269459,is_calibrated,0.6004416865907155,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.3,-0.510089750269459,conformal_available,0.6004416865907155,0.3,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.3,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.3,0.4471649805157663,intercept,1.5638722864608172,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.3,-5.848554942140029,mean_confusion_entropy,0.002884063787342968,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.3,5.573411518713935,mean_confusion_set_size,263.3309269835188,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.3,0.0,sequence_length,1.0,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.3,0.0,length_support_count,1.0,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.3,0.0,limited_support,1.0,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.3,0.3204913811006176,is_calibrated,1.3778046251771807,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.3,0.3204913811006176,conformal_available,1.3778046251771807,0.7,prefer_conformal,0.9
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.3,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,-2.014240325711074,intercept,0.1334217219282565,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.1674807884699306,mean_confusion_entropy,1.1823225757410174,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.42220718470924096,mean_confusion_set_size,1.525324515864196,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.0,sequence_length,1.0,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.0,length_support_count,1.0,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.0,review_budget,1.0,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.0,fragile_signal_count,1.0,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,-4.589644919592763,rescue_conformal_probability,0.010156464094578195,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.0,rescue_wide_probability,1.0,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,3.313699231815018,shortlist_conformal_probability,27.48661700392242,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.0,shortlist_wide_probability,1.0,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.0,limited_support,1.0,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,-1.5040936173684432,is_calibrated,0.22221861767541867,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,-1.5040936173684432,conformal_available,0.22221861767541867,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.0,budget_tight,1.0,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.0,rescue_budget_tight,1.0,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.0,shortlist_budget_tight,1.0,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.0,rescue_defer_candidate,1.0,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,0.0,shortlist_defer_candidate,1.0,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,1.6925994232488148,rescue_preserve_candidate,5.433586554866732,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.3,2.9547559368645504,shortlist_prune_candidate,19.197036859026323,0.4,prefer_shortlist_profile,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.8713041207538517,intercept,2.3900257041351547,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,1.6704511008076597,mean_confusion_entropy,5.314564660937842,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,4.114858082781044,mean_confusion_set_size,61.24352213564475,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.0,sequence_length,1.0,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.0,length_support_count,1.0,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.0,limited_support,1.0,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.6328008771366,is_calibrated,1.8828769075336413,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.6328008771366,conformal_available,1.8828769075336413,0.6,prefer_conformal,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,rescue_first,5,0.45,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.45,0.0,constant,1.0,1.0,prefer_conformal,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,shortlist_first,5,0.45,0.0,constant,1.0,0.0,prefer_wide_beam,1.0
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,-0.7327634891813245,intercept,0.4805790782545539,0.4,prefer_shortlist_profile,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,-0.4702327319419045,mean_confusion_entropy,0.624856827216156,0.4,prefer_shortlist_profile,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,-2.374938024250607,mean_confusion_set_size,0.09302025403197443,0.4,prefer_shortlist_profile,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,sequence_length,1.0,0.4,prefer_shortlist_profile,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,length_support_count,1.0,0.4,prefer_shortlist_profile,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,review_budget,1.0,0.4,prefer_shortlist_profile,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,fragile_signal_count,1.0,0.4,prefer_shortlist_profile,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,-1.8481016284613558,rescue_conformal_probability,0.15753594438113594,0.4,prefer_shortlist_profile,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,rescue_wide_probability,1.0,0.4,prefer_shortlist_profile,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,shortlist_conformal_probability,1.0,0.4,prefer_shortlist_profile,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,shortlist_wide_probability,1.0,0.4,prefer_shortlist_profile,0.8
historical_newspapers_real_grouped,calibrated_classifier,support_aware_profile_selector,profile_selector@k=5,selector,5,0.45,0.0,limited_support,1.0,0.4,prefer_shortlist_profile,0.8
